customer_id,customer_name,email,phone,city,segment,signup_date,is_active
20779,Eve F,user20779@example.com,6176983079,Chennai,Bronze,2021-07-29,1
20780,Alice E,user20780@demo.net,6270411311,Pune,Bronze,2021-06-26,1
20781,Grace G,user20781@test.org,6898161339,Ahmedabad,Gold,2024-07-16,1
20782,Carol A,user20782@test.org,6757049145,Chennai,Bronze,2022-12-22,1
20783,Bob C,user20783@sample.io,8866819737,Surat,Bronze,2020-12-16,0
20784,Alice H,user20784@demo.net,9740637014,Chennai,Bronze,2020-11-03,1
20785,Grace G,user20785@demo.net,6868077128,Surat,Silver,2020-04-27,1
20786,Carol D,user20786@example.com,8911958469,Pune,Bronze,2025-03-27,1
20787,Alice D,user20787@test.org,8979941142,Surat,Bronze,2022-08-13,0
20788,Alice G,user20788@sample.io,7633071461,Delhi,Bronze,2023-09-25,1
20789,Alice A,user20789@demo.net,6135645462,Hyderabad,Silver,2023-01-29,1
20790,Dave F,user20790@mail.com,9044291849,Pune,Platinum,2018-07-23,1
20791,Bob G,user20791@demo.net,6108318539,Jaipur,Bronze,2022-09-24,1
20792,Frank D,user20792@test.org,6585730139,Kolkata,Gold,2019-12-03,1
20793,Grace F,user20793@mail.com,7576116068,Kolkata,Bronze,2018-02-14,1
20794,Bob B,user20794@example.com,6474284968,Kolkata,Bronze,2022-11-06,1
20795,Eve A,user20795@example.com,8836889325,Jaipur,Silver,2018-01-07,1
20796,Eve F,user20796@test.org,7179596936,Surat,Bronze,2019-10-29,1
20797,Dave F,user20797@mail.com,9166581122,Ahmedabad,Bronze,2018-04-14,1
20798,Grace D,user20798@mail.com,7225019177,Ahmedabad,Platinum,2020-12-06,1
20799,Grace E,user20799@test.org,6556129232,Mumbai,Gold,2022-06-28,0
20800,Bob H,user20800@sample.io,6263661785,Delhi,Bronze,2018-07-08,1
20801,Grace F,user20801@test.org,7593056023,Kolkata,Silver,2024-07-05,0
20802,Frank G,user20802@example.com,9797499782,Ahmedabad,Gold,2019-11-01,1
20803,Carol C,user20803@mail.com,7332749412,Jaipur,Bronze,2021-01-24,1
20804,Carol H,user20804@mail.com,9647719858,Ahmedabad,Gold,2018-01-08,1
20805,Dave D,user20805@example.com,7993796264,Delhi,Bronze,2025-04-18,1
20806,Bob H,user20806@test.org,8556044473,Kolkata,Silver,2022-04-02,1
20807,Eve F,user20807@demo.net,8205679552,Kolkata,Bronze,2018-05-19,1
20808,Frank F,user20808@mail.com,6011443228,Mumbai,Bronze,2025-08-23,1
20809,Bob C,user20809@test.org,7043724649,Kolkata,Bronze,2024-11-27,1
20810,Frank H,user20810@demo.net,9472137247,Jaipur,Silver,2018-02-21,1
20811,Dave E,user20811@example.com,9268067994,Delhi,Bronze,2019-11-15,0
20812,Bob C,user20812@mail.com,8231132409,Kolkata,Silver,2021-11-25,1
20813,Carol D,user20813@demo.net,8215051807,Ahmedabad,Bronze,2025-01-09,1
20814,Bob B,user20814@demo.net,8631916661,Mumbai,Bronze,2023-11-29,1
20815,Eve E,user20815@demo.net,7877689211,Delhi,Silver,2019-11-10,1
20816,Carol C,user20816@test.org,6066705885,Ahmedabad,Platinum,2020-10-23,1
20817,Carol C,user20817@test.org,9493094288,Ahmedabad,Bronze,2022-09-17,0
20818,Bob G,user20818@test.org,7305875638,Mumbai,Bronze,2019-11-04,1
20819,Alice A,user20819@mail.com,9616186440,Kolkata,Silver,2018-09-28,1
20820,Eve E,user20820@test.org,7998057252,Ahmedabad,Bronze,2022-03-31,1
20821,Dave F,user20821@mail.com,7159796534,Mumbai,Bronze,2021-04-19,1
20822,Alice B,user20822@sample.io,9458157058,Delhi,Silver,2025-05-19,1
20823,Bob H,user20823@example.com,6262658494,Chennai,Silver,2022-06-12,1
20824,Grace C,user20824@example.com,9693170988,Chennai,Platinum,2023-09-11,1
20825,Dave C,user20825@mail.com,8453234873,Surat,Platinum,2018-07-02,1
20826,Carol C,user20826@demo.net,7504664048,Hyderabad,Bronze,2022-08-10,1
20827,Eve G,user20827@example.com,9990385267,Hyderabad,Platinum,2021-09-15,1
20828,Carol C,user20828@test.org,6709185771,Ahmedabad,Bronze,2025-12-01,1
20829,Eve E,user20829@demo.net,8110254183,Kolkata,Silver,2019-01-03,1
20830,Grace C,user20830@demo.net,9743869751,Mumbai,Bronze,2025-07-18,1
20831,Grace D,user20831@test.org,7809835077,Hyderabad,Platinum,2019-08-09,1
20832,Bob B,user20832@demo.net,8458183598,Hyderabad,Bronze,2022-11-27,1
20833,Dave G,user20833@test.org,8250055734,Ahmedabad,Bronze,2022-12-28,1
20834,Grace F,user20834@sample.io,9083177505,Delhi,Silver,2024-10-20,1
20835,Dave C,user20835@sample.io,8686800303,Delhi,Platinum,2021-06-21,1
20836,Grace C,user20836@example.com,7763303566,Pune,Bronze,2019-03-02,1
20837,Carol E,user20837@example.com,7974102350,Delhi,Silver,2022-12-26,1
20838,Eve H,user20838@example.com,8343216552,Chennai,Gold,2024-03-06,1
20839,Bob G,user20839@mail.com,9354332347,Chennai,Bronze,2020-06-22,1
20840,Alice H,user20840@demo.net,9655352746,Bangalore,Bronze,2020-04-01,1
20841,Dave F,user20841@example.com,6530443376,Mumbai,Silver,2020-09-30,0
20842,Dave C,user20842@sample.io,6975540826,Bangalore,Silver,2020-09-22,1
20843,Carol F,user20843@mail.com,9857350299,Ahmedabad,Gold,2025-12-25,1
20844,Dave E,user20844@test.org,6455872618,Ahmedabad,Gold,2022-02-02,1
20845,Carol H,user20845@test.org,9204076947,Hyderabad,Silver,2019-08-09,1
20846,Grace H,user20846@mail.com,7321025290,Surat,Bronze,2023-08-04,1
20847,Dave A,user20847@demo.net,9062656827,Mumbai,Platinum,2021-02-24,1
20848,Dave F,user20848@mail.com,8161117531,Hyderabad,Silver,2023-04-06,1
20849,Carol B,user20849@sample.io,7302070601,Jaipur,Bronze,2021-06-24,1
20850,Eve C,user20850@example.com,9245562784,Surat,Silver,2022-07-06,0
20851,Eve H,user20851@example.com,9977384778,Ahmedabad,Silver,2019-02-12,1
20852,Frank E,user20852@demo.net,6185131775,Bangalore,Silver,2025-05-27,1
20853,Bob E,user20853@example.com,7399158269,Delhi,Bronze,2024-12-31,1
20854,Alice D,user20854@demo.net,9234650040,Hyderabad,Bronze,2023-01-05,1
20855,Frank F,user20855@test.org,7022764165,Hyderabad,Silver,2023-10-01,1
20856,Alice A,user20856@demo.net,6449324340,Bangalore,Silver,2020-06-10,1
20857,Carol E,user20857@demo.net,9112586526,Hyderabad,Silver,2023-04-29,1
20858,Carol C,user20858@example.com,9416659016,Hyderabad,Bronze,2025-03-07,0
20859,Carol G,user20859@example.com,6133468569,Chennai,Silver,2025-11-12,1
20860,Dave E,user20860@example.com,8598061763,Mumbai,Silver,2021-09-01,0
20861,Carol H,user20861@demo.net,7648833042,Pune,Bronze,2021-12-24,0
20862,Frank A,user20862@sample.io,8150470859,Ahmedabad,Platinum,2018-10-19,1
20863,Carol B,user20863@demo.net,6129817341,Bangalore,Bronze,2022-03-28,1
20864,Eve E,user20864@example.com,6056596827,Hyderabad,Bronze,2024-09-18,1
20865,Eve F,user20865@mail.com,7473142459,Hyderabad,Silver,2024-12-13,1
20866,Carol D,user20866@demo.net,7009276781,Delhi,Platinum,2025-07-10,1
20867,Alice C,user20867@example.com,8656227591,Kolkata,Bronze,2024-09-20,1
20868,Bob H,user20868@demo.net,7443323154,Surat,Gold,2018-09-24,1
20869,Dave G,user20869@mail.com,8844826894,Mumbai,Silver,2024-12-25,1
20870,Frank E,user20870@example.com,6487812762,Chennai,Silver,2024-03-22,0
20871,Carol H,user20871@sample.io,8271116951,Ahmedabad,Bronze,2020-04-10,1
20872,Dave C,user20872@example.com,8240781804,Chennai,Gold,2025-08-07,1
20873,Eve E,user20873@demo.net,6120839402,Hyderabad,Silver,2019-05-12,0
20874,Alice F,user20874@demo.net,7852566783,Pune,Silver,2025-08-10,1
20875,Carol H,user20875@demo.net,6316448908,Delhi,Gold,2019-07-06,1
20876,Carol H,user20876@demo.net,7958773550,Mumbai,Platinum,2025-04-22,1
20877,Eve B,user20877@sample.io,7604458047,Pune,Bronze,2018-01-26,1
20878,Alice B,user20878@example.com,8179154008,Bangalore,Bronze,2025-03-13,1
20879,Carol H,user20879@example.com,7921545776,Ahmedabad,Bronze,2018-09-02,1
20880,Eve A,user20880@test.org,8674205509,Mumbai,Platinum,2021-01-15,1
20881,Eve F,user20881@mail.com,7201860868,Surat,Bronze,2021-07-31,1
20882,Alice C,user20882@example.com,9315495932,Delhi,Bronze,2024-03-29,1
20883,Dave F,user20883@mail.com,8089939409,Chennai,Silver,2024-07-20,1
20884,Eve H,user20884@test.org,6176524516,Delhi,Bronze,2025-08-07,1
20885,Grace D,user20885@test.org,6969330162,Surat,Silver,2023-07-14,1
20886,Dave H,user20886@sample.io,6253930734,Jaipur,Platinum,2018-03-05,1
20887,Grace E,user20887@test.org,8253662480,Surat,Bronze,2024-06-07,1
20888,Dave F,user20888@test.org,8035956056,Bangalore,Silver,2019-12-13,1
20889,Carol G,user20889@example.com,7530600410,Kolkata,Silver,2024-03-18,1
20890,Carol C,user20890@demo.net,9649508491,Delhi,Bronze,2021-11-25,0
20891,Eve A,user20891@mail.com,6217651806,Ahmedabad,Gold,2025-03-10,1
20892,Eve E,user20892@mail.com,8949540291,Mumbai,Bronze,2021-11-16,1
20893,Bob H,user20893@sample.io,8753470205,Delhi,Bronze,2021-02-02,1
20894,Bob A,user20894@sample.io,8974954767,Kolkata,Gold,2021-11-05,0
20895,Alice A,user20895@example.com,9580539818,Jaipur,Bronze,2020-02-05,1
20896,Frank C,user20896@demo.net,8574388273,Delhi,Bronze,2025-06-15,1
20897,Carol G,user20897@test.org,8424313987,Chennai,Bronze,2024-01-17,1
20898,Dave C,user20898@sample.io,6988699807,Surat,Bronze,2021-05-06,1
20899,Dave C,user20899@demo.net,8167522662,Chennai,Bronze,2021-09-02,1
20900,Eve C,user20900@example.com,9759643499,Hyderabad,Silver,2024-03-05,1
20901,Eve B,user20901@test.org,7354020854,Jaipur,Gold,2023-11-24,1
20902,Alice A,user20902@test.org,9467513853,Kolkata,Bronze,2021-03-21,1
20903,Frank D,user20903@mail.com,8396049007,Kolkata,Silver,2018-07-02,1
20904,Dave A,user20904@demo.net,6767343529,Surat,Bronze,2025-10-28,1
20905,Carol A,user20905@demo.net,6981458078,Bangalore,Bronze,2018-08-19,1
20906,Carol G,user20906@example.com,9901635835,Ahmedabad,Bronze,2020-02-16,1
20907,Carol A,user20907@test.org,8937459676,Mumbai,Platinum,2021-07-04,1
20908,Carol F,user20908@test.org,9425549161,Surat,Platinum,2023-12-28,1
20909,Frank H,user20909@test.org,8585827218,Kolkata,Silver,2024-03-25,1
20910,Eve D,user20910@example.com,6017560992,Mumbai,Bronze,2025-11-10,0
20911,Frank A,user20911@sample.io,8250109051,Kolkata,Gold,2021-10-08,0
20912,Dave A,user20912@demo.net,8072720074,Surat,Gold,2018-01-12,1
20913,Dave B,user20913@test.org,8064542594,Chennai,Bronze,2025-06-26,1
20914,Dave F,user20914@mail.com,9549866384,Mumbai,Bronze,2024-09-05,1
20915,Alice E,user20915@mail.com,8691401270,Chennai,Platinum,2023-01-12,1
20916,Alice E,user20916@mail.com,7282676260,Delhi,Bronze,2019-11-13,1
20917,Alice G,user20917@demo.net,6229040222,Surat,Silver,2018-04-08,1
20918,Alice H,user20918@sample.io,8195866432,Hyderabad,Silver,2024-10-20,1
20919,Alice E,user20919@test.org,9543886032,Mumbai,Bronze,2023-09-11,0
20920,Bob F,user20920@mail.com,8078368673,Jaipur,Bronze,2020-09-12,1
20921,Frank E,user20921@test.org,6725876309,Chennai,Gold,2023-07-16,1
20922,Frank H,user20922@sample.io,9427350034,Surat,Silver,2025-02-03,1
20923,Bob H,user20923@sample.io,7509918775,Jaipur,Silver,2022-12-14,1
20924,Bob H,user20924@demo.net,6220003392,Ahmedabad,Bronze,2025-10-20,1
20925,Frank C,user20925@test.org,8017845385,Pune,Bronze,2022-01-15,1
20926,Grace F,user20926@sample.io,7539269285,Bangalore,Bronze,2022-01-26,1
20927,Bob E,user20927@test.org,7065121400,Hyderabad,Bronze,2023-04-18,1
20928,Frank H,user20928@mail.com,6973065102,Kolkata,Bronze,2020-10-31,1
20929,Grace D,user20929@test.org,7761908917,Kolkata,Bronze,2023-11-23,1
20930,Eve A,user20930@example.com,9586869323,Ahmedabad,Bronze,2022-04-02,1
20931,Dave H,user20931@test.org,6221018854,Bangalore,Bronze,2022-08-06,1
20932,Bob E,user20932@mail.com,7779697164,Ahmedabad,Bronze,2018-05-29,1
20933,Carol B,user20933@test.org,7191698324,Chennai,Gold,2022-01-30,1
20934,Frank F,user20934@sample.io,6026810634,Hyderabad,Bronze,2019-08-15,0
20935,Frank B,user20935@example.com,8101211257,Kolkata,Bronze,2020-07-11,1
20936,Frank F,user20936@demo.net,9872502612,Surat,Gold,2024-09-27,0
20937,Eve D,user20937@example.com,7492610138,Mumbai,Bronze,2018-08-16,1
20938,Grace A,user20938@test.org,6548135077,Mumbai,Bronze,2023-12-24,1
20939,Frank G,user20939@example.com,7519824900,Jaipur,Bronze,2019-08-31,1
20940,Bob H,user20940@sample.io,6689021720,Surat,Silver,2020-07-21,1
20941,Carol E,user20941@sample.io,7771607879,Jaipur,Gold,2019-09-02,1
20942,Bob F,user20942@test.org,6696474395,Chennai,Platinum,2025-04-21,1
20943,Dave B,user20943@sample.io,7855179287,Pune,Platinum,2024-08-07,1
20944,Frank D,user20944@mail.com,6081634797,Delhi,Silver,2025-08-17,1
20945,Dave E,user20945@sample.io,7057856078,Bangalore,Bronze,2019-09-26,1
20946,Grace H,user20946@mail.com,8157362283,Surat,Gold,2025-01-12,1
20947,Dave B,user20947@example.com,8434845129,Kolkata,Bronze,2023-09-01,1
20948,Carol F,user20948@demo.net,8769871259,Chennai,Bronze,2020-06-03,1
20949,Bob A,user20949@example.com,8370361524,Chennai,Bronze,2019-08-02,1
20950,Grace E,user20950@demo.net,9826800098,Kolkata,Platinum,2024-04-16,1
20951,Eve A,user20951@demo.net,6066519775,Mumbai,Bronze,2021-11-22,1
20952,Bob C,user20952@example.com,8659317003,Chennai,Silver,2021-01-06,1
20953,Bob D,user20953@test.org,7531380902,Bangalore,Bronze,2021-11-23,1
20954,Eve B,user20954@mail.com,7990395334,Chennai,Bronze,2024-03-30,1
20955,Grace G,user20955@mail.com,6785119545,Mumbai,Bronze,2021-02-08,1
20956,Grace C,user20956@test.org,6244787279,Chennai,Silver,2025-12-22,1
20957,Frank B,user20957@example.com,8356622700,Pune,Silver,2023-01-10,1
20958,Eve E,user20958@sample.io,7887387724,Hyderabad,Silver,2019-12-23,1
20959,Dave H,user20959@mail.com,8953790861,Pune,Silver,2018-02-12,1
20960,Bob H,user20960@mail.com,6503392531,Mumbai,Bronze,2019-05-20,1
20961,Grace E,user20961@example.com,9012104986,Hyderabad,Silver,2018-07-08,1
20962,Bob B,user20962@mail.com,6812247878,Bangalore,Bronze,2025-01-31,1
20963,Carol H,user20963@test.org,6902741356,Surat,Silver,2021-06-17,1
20964,Grace D,user20964@test.org,9639907356,Bangalore,Bronze,2023-06-02,1
20965,Alice D,user20965@mail.com,8057630235,Pune,Bronze,2024-02-08,1
20966,Grace E,user20966@sample.io,7492320059,Surat,Gold,2018-05-18,1
20967,Dave D,user20967@demo.net,9769291584,Chennai,Silver,2023-10-10,0
20968,Grace B,user20968@test.org,8547913065,Jaipur,Bronze,2022-03-13,1
20969,Eve C,user20969@test.org,7064310589,Surat,Bronze,2022-11-08,1
20970,Frank H,user20970@test.org,6656895614,Surat,Bronze,2020-11-07,1
20971,Frank B,user20971@test.org,6389128607,Pune,Bronze,2020-12-20,1
20972,Eve D,user20972@mail.com,9593780720,Pune,Silver,2018-04-29,1
20973,Grace D,user20973@example.com,9736168168,Surat,Bronze,2021-07-05,1
20974,Eve F,user20974@test.org,8035327639,Surat,Platinum,2024-04-30,1
20975,Dave A,user20975@demo.net,9031442130,Surat,Silver,2019-11-27,1
20976,Carol D,user20976@demo.net,7928940121,Bangalore,Platinum,2019-12-27,1
20977,Eve H,user20977@example.com,9813318433,Ahmedabad,Bronze,2019-08-29,1
20978,Alice D,user20978@demo.net,6587800855,Mumbai,Gold,2020-03-20,1
20979,Frank C,user20979@mail.com,9652554462,Ahmedabad,Bronze,2019-11-25,0
20980,Bob C,user20980@test.org,9342240379,Bangalore,Bronze,2023-09-06,1
20981,Dave E,user20981@demo.net,7753424513,Bangalore,Platinum,2023-11-05,1
20982,Dave F,user20982@test.org,7280867265,Mumbai,Bronze,2025-01-18,1
20983,Frank G,user20983@example.com,7532385882,Pune,Platinum,2025-02-28,1
20984,Grace A,user20984@test.org,6060772233,Kolkata,Bronze,2021-07-04,1
20985,Alice F,user20985@demo.net,6978862781,Mumbai,Silver,2024-11-06,1
20986,Alice D,user20986@demo.net,8331691138,Mumbai,Bronze,2020-12-25,1
20987,Frank B,user20987@mail.com,7107554295,Kolkata,Bronze,2023-06-14,1
20988,Carol F,user20988@sample.io,8572399214,Mumbai,Silver,2025-07-31,1
20989,Dave H,user20989@sample.io,8020079528,Pune,Bronze,2020-11-10,1
20990,Dave F,user20990@test.org,9141526443,Bangalore,Silver,2018-04-15,1
20991,Alice A,user20991@demo.net,9051144509,Mumbai,Gold,2019-06-20,1
20992,Bob C,user20992@sample.io,8274809440,Surat,Silver,2018-07-12,1
20993,Bob H,user20993@demo.net,7593460714,Chennai,Silver,2020-06-09,1
20994,Frank F,user20994@demo.net,9670217425,Ahmedabad,Silver,2022-05-19,1
20995,Alice A,user20995@sample.io,6481339463,Chennai,Bronze,2023-10-20,0
20996,Frank G,user20996@example.com,8305056964,Hyderabad,Bronze,2023-05-21,1
20997,Bob F,user20997@test.org,7514117513,Pune,Bronze,2018-09-19,1
20998,Carol A,user20998@sample.io,7555180731,Kolkata,Bronze,2020-01-20,1
20999,Bob D,user20999@demo.net,9154309046,Delhi,Bronze,2023-04-28,1
21000,Dave A,user21000@mail.com,6185587288,Bangalore,Bronze,2024-04-10,1
21001,Dave H,user21001@test.org,6775418700,Pune,Platinum,2022-12-22,1
21002,Bob A,user21002@demo.net,6806526618,Ahmedabad,Silver,2018-05-19,1
21003,Grace F,user21003@mail.com,6166715561,Surat,Platinum,2019-01-20,1
21004,Eve B,user21004@mail.com,8164574257,Jaipur,Bronze,2025-04-26,1
21005,Grace B,user21005@example.com,6726134896,Ahmedabad,Bronze,2023-08-10,1
21006,Alice E,user21006@example.com,8461390764,Pune,Bronze,2024-06-28,1
21007,Frank C,user21007@test.org,7307138156,Pune,Bronze,2024-02-02,0
21008,Carol E,user21008@mail.com,9235619251,Surat,Bronze,2021-09-06,1
21009,Frank H,user21009@mail.com,7970672170,Pune,Gold,2021-08-04,1
21010,Dave G,user21010@test.org,9637317666,Kolkata,Silver,2022-08-08,1
21011,Grace A,user21011@example.com,8520883233,Pune,Silver,2024-12-21,1
21012,Alice C,user21012@mail.com,9164580599,Delhi,Silver,2020-06-30,1
21013,Dave B,user21013@example.com,7653053623,Kolkata,Silver,2023-07-27,1
21014,Carol C,user21014@demo.net,7199034044,Pune,Gold,2022-09-23,1
21015,Alice A,user21015@mail.com,6475414064,Chennai,Bronze,2022-06-11,1
21016,Frank G,user21016@demo.net,6262656603,Ahmedabad,Bronze,2020-07-15,1
21017,Eve D,user21017@test.org,6750488004,Hyderabad,Bronze,2025-05-01,1
21018,Eve F,user21018@sample.io,7105268706,Pune,Silver,2022-07-25,1
21019,Carol B,user21019@test.org,6418112190,Bangalore,Gold,2022-07-10,0
21020,Dave A,user21020@demo.net,6253469485,Delhi,Gold,2019-11-15,1
21021,Bob F,user21021@sample.io,6713691538,Jaipur,Bronze,2023-08-28,1
21022,Dave E,user21022@mail.com,9872872115,Ahmedabad,Bronze,2023-08-02,1
21023,Dave D,user21023@example.com,9739577812,Hyderabad,Silver,2022-11-18,1
21024,Carol A,user21024@mail.com,7312582556,Bangalore,Silver,2019-07-18,1
21025,Alice C,user21025@demo.net,8348141722,Ahmedabad,Bronze,2019-09-13,0
21026,Dave H,user21026@sample.io,6356442497,Surat,Silver,2024-01-13,1
21027,Eve F,user21027@example.com,7863151014,Pune,Silver,2020-06-15,1
21028,Bob H,user21028@example.com,7500889257,Kolkata,Bronze,2019-12-02,1
21029,Frank F,user21029@mail.com,8063153603,Mumbai,Platinum,2020-09-20,1
21030,Grace A,user21030@test.org,6873363350,Hyderabad,Silver,2024-04-13,1
21031,Bob A,user21031@mail.com,6469655408,Hyderabad,Silver,2025-03-14,1
21032,Alice E,user21032@demo.net,6466332170,Chennai,Silver,2023-12-05,0
21033,Frank D,user21033@mail.com,6319278050,Ahmedabad,Bronze,2018-03-12,1
21034,Alice B,user21034@example.com,8893765671,Ahmedabad,Bronze,2019-04-28,1
21035,Frank D,user21035@mail.com,6711393451,Bangalore,Bronze,2024-08-05,1
21036,Frank H,user21036@demo.net,9479398918,Hyderabad,Platinum,2020-04-02,1
21037,Alice A,user21037@mail.com,9670106272,Jaipur,Bronze,2018-05-30,1
21038,Dave G,user21038@example.com,9643489363,Pune,Bronze,2022-10-18,1
21039,Bob F,user21039@sample.io,7314552286,Bangalore,Silver,2019-09-07,1
21040,Dave A,user21040@mail.com,6385974962,Hyderabad,Bronze,2018-03-09,1
21041,Grace C,user21041@sample.io,8285400686,Surat,Gold,2023-07-08,1
21042,Grace G,user21042@demo.net,9184863493,Ahmedabad,Platinum,2022-09-14,1
21043,Alice H,user21043@example.com,8852478391,Hyderabad,Bronze,2022-04-23,1
21044,Frank D,user21044@test.org,6392791970,Surat,Bronze,2021-03-12,1
21045,Alice G,user21045@test.org,9463246879,Mumbai,Platinum,2021-09-28,1
21046,Eve G,user21046@sample.io,9318768251,Jaipur,Bronze,2021-01-31,1
21047,Grace H,user21047@demo.net,6981763048,Hyderabad,Gold,2022-07-05,1
21048,Eve H,user21048@mail.com,8440684565,Jaipur,Bronze,2023-04-22,1
21049,Alice A,user21049@mail.com,9305785742,Ahmedabad,Silver,2025-06-26,1
21050,Grace H,user21050@mail.com,9550727264,Bangalore,Silver,2019-04-13,1
21051,Frank A,user21051@demo.net,8484376890,Mumbai,Platinum,2022-08-17,1
21052,Alice B,user21052@demo.net,7724247971,Ahmedabad,Silver,2024-04-29,0
21053,Carol H,user21053@demo.net,8593640674,Kolkata,Silver,2025-10-01,1
21054,Frank H,user21054@mail.com,8187674077,Surat,Platinum,2019-08-16,1
21055,Dave G,user21055@demo.net,6282968988,Mumbai,Silver,2022-10-21,1
21056,Dave A,user21056@mail.com,8291047569,Jaipur,Bronze,2024-03-18,0
21057,Dave A,user21057@test.org,8978293819,Ahmedabad,Silver,2021-02-13,1
21058,Dave B,user21058@sample.io,7428003355,Surat,Bronze,2024-12-28,1
21059,Carol F,user21059@mail.com,9322403516,Ahmedabad,Silver,2021-04-15,1
21060,Dave D,user21060@demo.net,7246304891,Bangalore,Bronze,2018-05-11,1
21061,Grace A,user21061@demo.net,7407244288,Hyderabad,Bronze,2022-10-29,1
21062,Dave F,user21062@demo.net,8677504099,Hyderabad,Silver,2020-11-05,1
21063,Bob B,user21063@test.org,7794531873,Chennai,Bronze,2019-07-04,1
21064,Grace H,user21064@example.com,7625392134,Surat,Bronze,2025-11-08,1
21065,Carol A,user21065@test.org,7988038740,Ahmedabad,Bronze,2019-11-02,1
21066,Alice E,user21066@sample.io,9182594949,Surat,Bronze,2023-07-31,1
21067,Bob G,user21067@demo.net,7900526690,Delhi,Silver,2023-04-20,1
21068,Dave D,user21068@sample.io,7095018744,Mumbai,Platinum,2019-08-07,1
21069,Eve E,user21069@test.org,9076889991,Mumbai,Bronze,2022-04-07,1
21070,Frank F,user21070@sample.io,9184696459,Ahmedabad,Bronze,2019-09-10,1
21071,Frank D,user21071@test.org,7916281116,Kolkata,Bronze,2025-12-03,1
21072,Alice G,user21072@demo.net,7447463013,Ahmedabad,Bronze,2022-01-22,1
21073,Grace F,user21073@example.com,6585565311,Jaipur,Bronze,2018-07-07,0
21074,Alice C,user21074@test.org,6448335044,Chennai,Bronze,2024-11-21,1
21075,Frank D,user21075@demo.net,7863847649,Pune,Silver,2022-05-16,1
21076,Alice B,user21076@mail.com,7294699251,Mumbai,Bronze,2018-10-29,0
21077,Eve G,user21077@sample.io,6852009932,Surat,Bronze,2024-08-16,1
21078,Frank F,user21078@test.org,8396829136,Ahmedabad,Platinum,2020-08-26,1
21079,Alice G,user21079@sample.io,6987949268,Ahmedabad,Bronze,2024-05-05,1
21080,Grace C,user21080@mail.com,9743576175,Delhi,Bronze,2019-02-27,1
21081,Frank A,user21081@example.com,8045198513,Delhi,Silver,2024-10-25,1
21082,Dave C,user21082@sample.io,7775425280,Kolkata,Bronze,2021-03-07,1
21083,Eve D,user21083@demo.net,7818985928,Mumbai,Bronze,2021-03-16,1
21084,Eve G,user21084@test.org,9711095510,Chennai,Silver,2023-06-01,1
21085,Frank H,user21085@demo.net,6453358809,Ahmedabad,Silver,2025-10-11,1
21086,Bob F,user21086@sample.io,8261052434,Ahmedabad,Silver,2024-02-28,1
21087,Bob E,user21087@example.com,7521381258,Jaipur,Bronze,2025-12-28,1
21088,Alice F,user21088@demo.net,6840128087,Ahmedabad,Platinum,2019-07-21,1
21089,Eve G,user21089@mail.com,9116766648,Surat,Silver,2022-07-16,1
21090,Eve G,user21090@example.com,6266214581,Ahmedabad,Platinum,2023-08-13,1
21091,Bob E,user21091@demo.net,8953258533,Hyderabad,Bronze,2022-09-16,0
21092,Alice B,user21092@sample.io,7892181654,Mumbai,Platinum,2022-08-14,1
21093,Eve G,user21093@sample.io,9029314424,Hyderabad,Bronze,2024-07-26,1
21094,Carol C,user21094@demo.net,8774059520,Kolkata,Silver,2020-09-03,1
21095,Dave F,user21095@sample.io,7512472093,Delhi,Bronze,2023-08-30,1
21096,Bob H,user21096@mail.com,7170360023,Chennai,Silver,2022-08-04,1
21097,Dave B,user21097@test.org,7239026298,Surat,Bronze,2018-04-05,1
21098,Dave F,user21098@demo.net,6307321446,Kolkata,Silver,2024-12-03,1
21099,Alice D,user21099@mail.com,9047652359,Delhi,Bronze,2025-03-16,1
21100,Alice E,user21100@sample.io,7394892030,Bangalore,Gold,2023-01-28,1
21101,Eve H,user21101@mail.com,9674968452,Mumbai,Bronze,2018-10-12,1
21102,Bob E,user21102@test.org,8966296001,Jaipur,Silver,2018-08-20,1
21103,Bob B,user21103@mail.com,7754830163,Chennai,Platinum,2021-11-14,1
21104,Carol F,user21104@sample.io,7862192255,Chennai,Silver,2024-05-01,1
21105,Frank G,user21105@example.com,9752246759,Chennai,Silver,2019-09-13,1
21106,Dave H,user21106@mail.com,7996559815,Pune,Silver,2025-07-30,1
21107,Carol C,user21107@sample.io,7318089063,Bangalore,Bronze,2021-12-12,1
21108,Grace E,user21108@demo.net,6749340811,Surat,Gold,2025-07-30,1
21109,Grace B,user21109@test.org,8075639475,Ahmedabad,Silver,2018-12-24,1
21110,Grace A,user21110@example.com,9838945973,Mumbai,Bronze,2018-07-07,1
21111,Bob D,user21111@example.com,8149005635,Chennai,Silver,2019-12-14,1
21112,Frank G,user21112@demo.net,9196526330,Pune,Bronze,2024-10-29,1
21113,Bob D,user21113@test.org,6102786579,Bangalore,Silver,2021-03-16,1
21114,Bob F,user21114@demo.net,9340960808,Delhi,Bronze,2025-11-02,1
21115,Alice H,user21115@example.com,8603437673,Chennai,Bronze,2022-03-24,1
21116,Bob F,user21116@sample.io,9816717943,Kolkata,Gold,2024-07-25,1
21117,Dave H,user21117@sample.io,6715140430,Delhi,Bronze,2019-02-22,1
21118,Bob G,user21118@example.com,7897643859,Hyderabad,Bronze,2023-04-04,1
21119,Eve C,user21119@test.org,7736762087,Jaipur,Silver,2024-04-11,1
